Order ID,Order Date,Origin Port,Carrier,TPT,Service Level,Ship ahead day count,Ship Late Day count,Customer,Product ID,Plant Code,Destination Port,Unit quantity,Weight,month,day_of_week,is_late,is_early,on_time,weight_per_unit,delay_severity,ai_efficiency_score,ai_recommendation
1447141880.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,287,0.6681964681495194,2013-05,Sunday,0,1,0,0.0023,On time,0.4257,Monitor
1447236744.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1682757,PLANT03,PORT09,319,5.846719096308295,2013-05,Sunday,0,1,0,0.0183,On time,0.447,Monitor
1447179094.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1682763,PLANT03,PORT09,259,0.9902267304909793,2013-05,Sunday,0,1,0,0.0038,On time,0.4122,Monitor
1447199047.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1682802,PLANT03,PORT09,815,37.24308669118026,2013-05,Sunday,0,1,0,0.0457,On time,0.5374,Monitor
1447199046.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1682802,PLANT03,PORT09,784,36.24308669118026,2013-05,Sunday,0,1,0,0.0462,On time,0.5353,Monitor
1447165419.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660583,PLANT03,PORT09,275,0.2377904363539446,2013-05,Sunday,0,1,0,0.0009,On time,0.4195,Monitor
1447170694.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,395,12.654693238830015,2013-05,Sunday,0,1,0,0.032,On time,0.4879,Monitor
1447158132.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,370,9.039066599164297,2013-05,Sunday,0,1,0,0.0244,On time,0.4786,Monitor
1447281372.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,368,4.5195332995821484,2013-05,Sunday,0,1,0,0.0123,On time,0.4776,Monitor
1447373419.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,305,1.8078133198328594,2013-05,Sunday,0,1,0,0.0059,On time,0.4375,Monitor
1447170696.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,328,5.4234399594985785,2013-05,Sunday,0,1,0,0.0165,On time,0.4534,Monitor
1447274421.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1660579,PLANT03,PORT09,324,0.9039066599164297,2013-05,Sunday,0,1,0,0.0028,On time,0.4505,Monitor
1447373403.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,283,0.8874606289308178,2013-05,Sunday,0,1,0,0.0031,On time,0.4235,Monitor
1447400421.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,485,3.38848603773585,2013-05,Sunday,0,1,0,0.007,On time,0.5066,Monitor
1447314014.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,427,3.0254339622641515,2013-05,Sunday,0,1,0,0.0071,On time,0.4962,Monitor
1447172398.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,516,4.840694339622643,2013-05,Sunday,0,1,0,0.0094,On time,0.5116,Monitor
1447385931.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,301,0.8874606289308178,2013-05,Sunday,0,1,0,0.0029,On time,0.4349,Monitor
1447373404.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,448,3.549842515723271,2013-05,Sunday,0,1,0,0.0079,On time,0.5009,Monitor
1447196799.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,401,2.6623818867924536,2013-05,Sunday,0,1,0,0.0066,On time,0.4894,Monitor
1447411580.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,463,3.0254339622641515,2013-05,Sunday,0,1,0,0.0065,On time,0.5033,Monitor
1447158133.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,518,4.437303144654089,2013-05,Sunday,0,1,0,0.0086,On time,0.512,Monitor
1447274420.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,432,3.549842515723271,2013-05,Sunday,0,1,0,0.0082,On time,0.4972,Monitor
1447385930.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,355,0.8874606289308178,2013-05,Sunday,0,1,0,0.0025,On time,0.4718,Monitor
1447172395.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,338,0.8874606289308178,2013-05,Sunday,0,1,0,0.0026,On time,0.4621,Monitor
1447184524.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,332,0.8874606289308178,2013-05,Sunday,0,1,0,0.0027,On time,0.4566,Monitor
1447184523.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,410,2.6623818867924536,2013-05,Sunday,0,1,0,0.0065,On time,0.4919,Monitor
1447400362.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,849,10.4,2013-05,Sunday,0,1,0,0.0122,On time,0.54,Monitor
1447170692.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1669702,PLANT03,PORT09,902,9.34,2013-05,Sunday,0,1,0,0.0104,On time,0.542,Monitor
1447184700.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1662552,PLANT03,PORT09,573,1.192558192758447,2013-05,Sunday,0,1,0,0.0021,On time,0.5176,Monitor
1447373455.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1692940,PLANT03,PORT09,319,1.0138718173836696,2013-05,Sunday,0,1,0,0.0032,On time,0.447,Monitor
1447409567.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,283,1.88,2013-05,Sunday,0,1,0,0.0066,On time,0.4235,Monitor
1447189161.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,336,2.04,2013-05,Sunday,0,1,0,0.0061,On time,0.4603,Monitor
1447400259.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,288,2.26,2013-05,Sunday,0,1,0,0.0078,On time,0.4263,Monitor
1447410442.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,330,2.28,2013-05,Sunday,0,1,0,0.0069,On time,0.455,Monitor
1447266606.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,371,4.28,2013-05,Sunday,0,1,0,0.0115,On time,0.479,Monitor
1447302090.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,354,2.38,2013-05,Sunday,0,1,0,0.0067,On time,0.4713,Monitor
1447172390.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,452,8.32,2013-05,Sunday,0,1,0,0.0184,On time,0.5016,Monitor
1447275928.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,688,16.24,2013-05,Sunday,0,1,0,0.0236,On time,0.5281,Monitor
1447275925.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,664,14.099999999999998,2013-05,Sunday,0,1,0,0.0212,On time,0.5264,Monitor
1447185573.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,601,10.04,2013-05,Sunday,0,1,0,0.0167,On time,0.5203,Monitor
1447283605.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,587,7.66,2013-05,Sunday,0,1,0,0.013,On time,0.5189,Monitor
1447275926.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,725,9.96,2013-05,Sunday,0,1,0,0.0137,On time,0.5308,Monitor
1447391415.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,641,9.74,2013-05,Sunday,0,1,0,0.0152,On time,0.5243,Monitor
1447172389.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,481,4.14,2013-05,Sunday,0,1,0,0.0086,On time,0.5061,Monitor
1447172388.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,447,4.14,2013-05,Sunday,0,1,0,0.0093,On time,0.5007,Monitor
1447275846.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,591,8.34,2013-05,Sunday,0,1,0,0.0141,On time,0.5193,Monitor
1447172386.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,497,4.12,2013-05,Sunday,0,1,0,0.0083,On time,0.509,Monitor
1447172387.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,456,4.1,2013-05,Sunday,0,1,0,0.009,On time,0.5022,Monitor
1447275866.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,744,10.52,2013-05,Sunday,0,1,0,0.0141,On time,0.5322,Monitor
1447283602.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,686,9.04,2013-05,Sunday,0,1,0,0.0132,On time,0.5279,Monitor
1447238819.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,493,4.84,2013-05,Sunday,0,1,0,0.0098,On time,0.508,Monitor
1447172384.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1266,20.2,2013-05,Sunday,0,1,0,0.016,On time,0.5547,Monitor
1447172381.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1303,21.94,2013-05,Sunday,0,1,0,0.0168,On time,0.558,Monitor
1447373381.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,652,7.34,2013-05,Sunday,0,1,0,0.0113,On time,0.5254,Monitor
1447400260.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,679,7.32,2013-05,Sunday,0,1,0,0.0108,On time,0.5275,Monitor
1447404968.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,841,12.5,2013-05,Sunday,0,1,0,0.0149,On time,0.5395,Monitor
1447404969.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,918,11.44,2013-05,Sunday,0,1,0,0.0125,On time,0.5429,Monitor
1447275845.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,651,7.199999999999999,2013-05,Sunday,0,1,0,0.0111,On time,0.5253,Monitor
1447238821.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,679,8.1,2013-05,Sunday,0,1,0,0.0119,On time,0.5275,Monitor
1447281249.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,688,8.04,2013-05,Sunday,0,1,0,0.0117,On time,0.5281,Monitor
1447281248.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,717,8.04,2013-05,Sunday,0,1,0,0.0112,On time,0.5302,Monitor
1447408304.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,702,8.02,2013-05,Sunday,0,1,0,0.0114,On time,0.5293,Monitor
1447275927.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,727,8.02,2013-05,Sunday,0,1,0,0.011,On time,0.5309,Monitor
1447275912.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,732,8.02,2013-05,Sunday,0,1,0,0.011,On time,0.5313,Monitor
1447206136.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,976,15.0,2013-05,Sunday,0,1,0,0.0154,On time,0.5455,Monitor
1447389058.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,939,14.0,2013-05,Sunday,0,1,0,0.0149,On time,0.544,Monitor
1447158101.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,1252,18.0,2013-05,Sunday,0,1,0,0.0144,On time,0.5535,Monitor
1447283554.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,333,0.5,2013-05,Sunday,0,1,0,0.0015,On time,0.4575,Monitor
1447275908.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,671,7.58,2013-05,Sunday,0,1,0,0.0113,On time,0.5268,Monitor
1447400258.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,652,8.0,2013-05,Sunday,0,1,0,0.0123,On time,0.5254,Monitor
1447275929.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,673,8.0,2013-05,Sunday,0,1,0,0.0119,On time,0.527,Monitor
1447283603.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,616,5.98,2013-05,Sunday,0,1,0,0.0097,On time,0.522,Monitor
1447283606.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,594,5.96,2013-05,Sunday,0,1,0,0.01,On time,0.5196,Monitor
1447283604.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,567,5.94,2013-05,Sunday,0,1,0,0.0105,On time,0.5172,Monitor
1447275923.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,704,7.919999999999999,2013-05,Sunday,0,1,0,0.0112,On time,0.5294,Monitor
1447275924.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,706,7.9,2013-05,Sunday,0,1,0,0.0112,On time,0.5296,Monitor
1447373375.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,944,13.78,2013-05,Sunday,0,1,0,0.0146,On time,0.5442,Monitor
1447389057.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,968,14.76,2013-05,Sunday,0,1,0,0.0152,On time,0.5451,Monitor
1447283586.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,625,6.44,2013-05,Sunday,0,1,0,0.0103,On time,0.5229,Monitor
1447189165.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,618,5.68,2013-05,Sunday,0,1,0,0.0092,On time,0.5223,Monitor
1447275865.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,706,8.74,2013-05,Sunday,0,1,0,0.0124,On time,0.5296,Monitor
1447172380.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,1010,14.32,2013-05,Sunday,0,1,0,0.0142,On time,0.5464,Monitor
1447392318.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,774,9.46,2013-05,Sunday,0,1,0,0.0122,On time,0.5345,Monitor
1447230812.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,769,9.42,2013-05,Sunday,0,1,0,0.0122,On time,0.5342,Monitor
1447172379.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1583,25.4,2013-05,Sunday,0,1,0,0.016,On time,0.5635,Monitor
1447189173.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,2600,42.12,2013-05,Sunday,0,1,0,0.0162,On time,0.5758,Monitor
1447189168.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,2083,34.02,2013-05,Sunday,0,1,0,0.0163,On time,0.5691,Monitor
1447175617.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689032,PLANT03,PORT09,1890,27.659999999999997,2013-05,Sunday,0,1,0,0.0146,On time,0.5666,Monitor
1447189167.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689031,PLANT03,PORT09,2737,43.32000000000001,2013-05,Sunday,0,1,0,0.0158,On time,0.5763,Monitor
1447158099.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,2324,37.22,2013-05,Sunday,0,1,0,0.016,On time,0.5744,Monitor
1447172385.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1689033,PLANT03,PORT09,1416,20.64,2013-05,Sunday,0,1,0,0.0146,On time,0.5616,Monitor
1447172419.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1652630,PLANT03,PORT09,296,0.5841379310344827,2013-05,Sunday,0,1,0,0.002,On time,0.4316,Monitor
1447211342.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1652630,PLANT03,PORT09,338,2.88,2013-05,Sunday,0,1,0,0.0085,On time,0.4621,Monitor
1447247247.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,596,39.82,2013-05,Sunday,0,1,0,0.0668,On time,0.5198,Monitor
1447173720.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,579,39.2,2013-05,Sunday,0,1,0,0.0677,On time,0.5182,Monitor
1447172434.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,569,25.3,2013-05,Sunday,0,1,0,0.0445,On time,0.5173,Monitor
1447297169.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,436,17.06,2013-05,Sunday,0,1,0,0.0391,On time,0.4982,Monitor
1447373497.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,471,16.78,2013-05,Sunday,0,1,0,0.0356,On time,0.5044,Monitor
1447418512.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,496,18.7,2013-05,Sunday,0,1,0,0.0377,On time,0.5087,Monitor
1447373496.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,455,18.68,2013-05,Sunday,0,1,0,0.0411,On time,0.5021,Monitor
1447173721.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,641,33.32,2013-05,Sunday,0,1,0,0.052,On time,0.5243,Monitor
1447174092.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,421,16.64,2013-05,Sunday,0,1,0,0.0395,On time,0.4948,Monitor
1447174091.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,986,67.52,2013-05,Sunday,0,1,0,0.0685,On time,0.5458,Monitor
1447265706.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,415,17.62,2013-05,Sunday,0,1,0,0.0425,On time,0.4931,Monitor
1447247246.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,590,38.22,2013-05,Sunday,0,1,0,0.0648,On time,0.5192,Monitor
1447418513.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668099,PLANT03,PORT09,1106,96.04,2013-05,Sunday,0,1,0,0.0868,On time,0.5488,Monitor
1447195166.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,421,18.6,2013-05,Sunday,0,1,0,0.0442,On time,0.4948,Monitor
1447297168.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,830,55.78,2013-05,Sunday,0,1,0,0.0672,On time,0.5388,Monitor
1447373495.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,620,37.18,2013-05,Sunday,0,1,0,0.06,On time,0.5224,Monitor
1447403039.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,795,56.74,2013-05,Sunday,0,1,0,0.0714,On time,0.5361,Monitor
1447403038.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,458,18.58,2013-05,Sunday,0,1,0,0.0406,On time,0.5026,Monitor
1447403037.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,470,16.56,2013-05,Sunday,0,1,0,0.0352,On time,0.5042,Monitor
1447195165.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1668127,PLANT03,PORT09,494,16.52,2013-05,Sunday,0,1,0,0.0334,On time,0.5082,Monitor
1447158122.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1696456,PLANT03,PORT09,1959,23.88,2013-05,Sunday,0,1,0,0.0122,On time,0.5675,Monitor
1447175703.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1700958,PLANT03,PORT09,932,7.779999999999999,2013-05,Sunday,0,1,0,0.0083,On time,0.5436,Monitor
1447373426.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,1376,13.470607978253376,2013-05,Sunday,0,1,0,0.0098,On time,0.5611,Monitor
1447373427.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,429,1.5044332523646682,2013-05,Sunday,0,1,0,0.0035,On time,0.4965,Monitor
1447313120.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10003,136.1284927544272,2013-05,Sunday,0,1,0,0.0136,On time,0.5935,Monitor
1447373429.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10320,121.32,2013-05,Sunday,0,1,0,0.0118,On time,0.5947,Monitor
1447266859.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15279,192.94,2013-05,Sunday,0,1,0,0.0126,On time,0.5972,Monitor
1447373428.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,20260,250.48,2013-05,Sunday,0,1,0,0.0124,On time,0.5991,Monitor
1447385938.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,10265,134.0,2013-05,Sunday,0,1,0,0.0131,On time,0.5939,Monitor
1447174465.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15237,172.18,2013-05,Sunday,0,1,0,0.0113,On time,0.5969,Monitor
1447384260.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,20314,260.76,2013-05,Sunday,0,1,0,0.0128,On time,0.5995,Monitor
1447301451.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30131,350.96,2013-05,Sunday,0,1,0,0.0116,On time,0.6007,Monitor
1447265578.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,15279,181.12,2013-05,Sunday,0,1,0,0.0119,On time,0.5972,Monitor
1447174185.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,8709,110.48,2013-05,Sunday,0,1,0,0.0127,On time,0.5927,Monitor
1447213261.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30297,331.06,2013-05,Sunday,0,1,0,0.0109,On time,0.6011,Monitor
1447265579.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664061,PLANT03,PORT09,30240,366.94,2013-05,Sunday,0,1,0,0.0121,On time,0.6008,Monitor
1447373402.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,15300,173.40023449157962,2013-05,Sunday,0,1,0,0.0113,On time,0.5973,Monitor
1447261112.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,30324,398.80046898315925,2013-05,Sunday,0,1,0,0.0132,On time,0.6012,Monitor
1447289680.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25328,278.3337241526327,2013-05,Sunday,0,1,0,0.011,On time,0.6004,Monitor
1447373401.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,15321,172.40023449157962,2013-05,Sunday,0,1,0,0.0113,On time,0.5974,Monitor
1447312455.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,10294,122.93348966105309,2013-05,Sunday,0,1,0,0.0119,On time,0.5943,Monitor
1447305066.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25304,294.3337241526327,2013-05,Sunday,0,1,0,0.0116,On time,0.6004,Monitor
1447373393.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20307,255.86697932210618,2013-05,Sunday,0,1,0,0.0126,On time,0.5994,Monitor
1447257474.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25263,331.3337241526327,2013-05,Sunday,0,1,0,0.0131,On time,0.6004,Monitor
1447312454.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20248,224.86697932210618,2013-05,Sunday,0,1,0,0.0111,On time,0.599,Monitor
1447305069.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,9691,112.6774802813899,2013-05,Sunday,0,1,0,0.0116,On time,0.5932,Monitor
1447312453.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,20277,223.86697932210618,2013-05,Sunday,0,1,0,0.011,On time,0.5993,Monitor
1447308935.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,924,7.256009379663185,2013-05,Sunday,0,1,0,0.0079,On time,0.5433,Monitor
1447410816.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,3647,44.71830596887658,2013-05,Sunday,0,1,0,0.0123,On time,0.5815,Monitor
1447257473.7,2013-05-26,PORT04,V444_0,2,DTP,3,0,V55555_2,1664051,PLANT03,PORT09,25275,326.3337241526327,2013-05,Sunday,0,1,0,0.0129,On time,0.6004,Monitor
